code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000650887,Nubi mallow,Hacendado,snacks_dulces,358.0,3.4,0.0,83.0,,23950000005
8480000348388,Nueces de macadamia,Hacendado,frutos_secos_semillas,758.0,8.6,77.0,5.8,en:nuts,24950000016
8480000349415,Nuez Natural,Hacendado,frutos_secos_semillas,702.0,19.0,67.0,3.5,en:nuts,20900000001
8480000341600,Nuez Natural,Hacendado,frutos_secos_semillas,616.0,20.0,54.0,10.0,en:nuts,24900000011
8480000607201,Nuez Natural,Hacendado,frutos_secos_semillas,654.0,15.2,65.2,13.7,,23900000007
8480000720672,Nuez Noz Natural,Hacendado,frutos_secos_semillas,579.2,21.0,50.0,10.0,,0
8480000120229,Nuez con chocolate con leche,Hacendado,snacks_dulces,614.0,11.0,47.0,35.0,en:milk|en:nuts|en:soybeans,22900000006
8480000342362,Nuez de Brasil Natural,Hacendado,frutos_secos_semillas,674.0,16.7,63.4,5.1,en:nuts,24950000035
8480000341983,Nuez mondada,Hacendado,frutos_secos_semillas,714.0,15.2,65.0,13.7,en:nuts,1
8480000346063,Nuez natural,Hacendado,frutos_secos_semillas,716.0,17.0,70.0,2.2,en:nuts,24900000014
8480000346124,Nuez natural,Hacendado,frutos_secos_semillas,687.0,17.0,64.0,7.2,,0
8480000340245,Nuez natural pelada,Hacendado,frutos_secos_semillas,716.0,17.0,69.6,2.2,en:nuts,24995000199
8480000349972,Nuez pecana natural,Hacendado,frutos_secos_semillas,715.0,11.4,72.2,4.0,en:nuts,24950000047
8480000137357,Nuez troceada,Hacendado,frutos_secos_semillas,716.0,17.0,69.6,2.2,,3
7480162633231,Nuggets,Hacendado,carne,228.0,13.1,9.4,22.0,,1
8480000861863,Nuggets,Hacendado,carne,283.0,7.1,17.0,26.0,en:celery|en:eggs|en:gluten|en:mustard|en:sesame-seeds|en:soybeans,22950000002
8402001018688,Nuggets,Hacendado,carne,286.0,7.0,16.0,27.0,,23900000011
233028460000100170001705,Nuggets de pollo,Hacendado,carne,189.0,14.7,7.0,16.7,,1
8480000630070,Nuggets pavo,Hacendado,carne,218.0,12.3,11.8,15.2,,24950000028
8412522000314,Nuria integral,Birba,snacks_dulces,437.0,9.5,12.7,69.4,en:gluten|en:milk|en:nuts,24900000012
8480000860378,Néctar Mango,hacendado,bebidas,56.0,0.3,0.2,13.0,,24900000009
8480000860385,Néctar Mango,Hacendado,bebidas,56.0,0.3,0.2,13.0,,2
8480000860361,Néctar Melocotón,Hacendado,bebidas,56.0,0.5,0.2,12.7,,1
8480000391193,Néctar de Piña sin azúcares añadidos,Hacendado,bebidas,27.0,0.3,0.0,6.3,,24950000022
8480000396655,Néctar de guayaba sin azúcares,Hacendado,bebidas,23.0,0.3,0.0,4.8,,0
07815548,Néctar de guayaba sin azúcares,Hacendado,bebidas,14.0,0.4,0.0,4.4,,0
8480000392879,Néctar frutos vermelhos light,Hacendado,bebidas,18.0,0.1,0.0,4.5,,23900000004
8480000392800,Néctar guayaba,Hacendado,bebidas,48.0,0.3,0.1,11.2,,24950000022
8480000392831,Néctar laranja,Hacendado,bebidas,49.0,0.4,0.1,11.2,,3
8480000391322,Néctar mango,Hacendado,fruta,17.0,0.2,0.0,4.1,,22950000003
8480000392848,Néctar maracuyá,Hacendado,bebidas,61.0,0.2,0.1,14.1,,6
8480000392305,Néctar pessego,Hacendado,bebidas,44.0,0.3,0.0,10.6,,1
